Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Shanghai,PM2.5,2014/7/6 6:00,2014,7,6,6,48,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/6 7:00,2014,7,6,7,39,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/6 8:00,2014,7,6,8,38,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/6 9:00,2014,7,6,9,36,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/6 10:00,2014,7,6,10,38,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/6 11:00,2014,7,6,11,41,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/6 12:00,2014,7,6,12,41,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/6 13:00,2014,7,6,13,57,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/6 14:00,2014,7,6,14,55,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/6 15:00,2014,7,6,15,49,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/6 16:00,2014,7,6,16,50,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/6 17:00,2014,7,6,17,46,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/6 18:00,2014,7,6,18,52,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/6 19:00,2014,7,6,19,54,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/6 20:00,2014,7,6,20,53,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/6 21:00,2014,7,6,21,70,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/6 22:00,2014,7,6,22,63,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/6 23:00,2014,7,6,23,59,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/7 0:00,2014,7,7,0,72,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/7 1:00,2014,7,7,1,67,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/7 2:00,2014,7,7,2,55,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/7 3:00,2014,7,7,3,54,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/7 4:00,2014,7,7,4,38,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/7 5:00,2014,7,7,5,40,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/7 6:00,2014,7,7,6,43,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/7 7:00,2014,7,7,7,42,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/7 8:00,2014,7,7,8,39,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/7 9:00,2014,7,7,9,38,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/7 10:00,2014,7,7,10,42,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/7 11:00,2014,7,7,11,36,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/7 12:00,2014,7,7,12,35,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/7 13:00,2014,7,7,13,45,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/7 14:00,2014,7,7,14,32,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/7 15:00,2014,7,7,15,35,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/7 16:00,2014,7,7,16,40,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/7 17:00,2014,7,7,17,24,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/7 18:00,2014,7,7,18,18,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/7 19:00,2014,7,7,19,25,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/7 20:00,2014,7,7,20,14,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/7 21:00,2014,7,7,21,12,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/7 22:00,2014,7,7,22,7,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/7 23:00,2014,7,7,23,19,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/8 0:00,2014,7,8,0,5,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/8 1:00,2014,7,8,1,9,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/8 2:00,2014,7,8,2,16,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/8 3:00,2014,7,8,3,18,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/8 4:00,2014,7,8,4,5,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/8 5:00,2014,7,8,5,7,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/8 6:00,2014,7,8,6,10,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/8 7:00,2014,7,8,7,13,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/8 8:00,2014,7,8,8,22,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/8 9:00,2014,7,8,9,30,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/8 10:00,2014,7,8,10,25,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/8 11:00,2014,7,8,11,22,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/8 12:00,2014,7,8,12,25,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/8 13:00,2014,7,8,13,25,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/8 14:00,2014,7,8,14,18,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/8 15:00,2014,7,8,15,15,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/8 16:00,2014,7,8,16,23,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/8 17:00,2014,7,8,17,24,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/8 18:00,2014,7,8,18,31,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/8 19:00,2014,7,8,19,35,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/8 20:00,2014,7,8,20,31,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/8 21:00,2014,7,8,21,34,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/8 22:00,2014,7,8,22,21,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/8 23:00,2014,7,8,23,36,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/9 0:00,2014,7,9,0,33,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/9 1:00,2014,7,9,1,26,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/9 2:00,2014,7,9,2,19,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/9 3:00,2014,7,9,3,23,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/9 4:00,2014,7,9,4,16,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/9 5:00,2014,7,9,5,12,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/9 6:00,2014,7,9,6,11,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/9 7:00,2014,7,9,7,24,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/9 8:00,2014,7,9,8,22,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/9 9:00,2014,7,9,9,19,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/9 10:00,2014,7,9,10,16,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/9 11:00,2014,7,9,11,26,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/9 12:00,2014,7,9,12,-999,电/m超1 Hr,Missing,
Shanghai,PM2.5,2014/7/9 13:00,2014,7,9,13,11,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/9 14:00,2014,7,9,14,18,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/9 15:00,2014,7,9,15,27,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/9 16:00,2014,7,9,16,15,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/9 17:00,2014,7,9,17,18,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/9 18:00,2014,7,9,18,21,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/9 19:00,2014,7,9,19,26,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/9 20:00,2014,7,9,20,22,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/9 21:00,2014,7,9,21,24,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/9 22:00,2014,7,9,22,18,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/9 23:00,2014,7,9,23,20,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/10 0:00,2014,7,10,0,16,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/10 1:00,2014,7,10,1,24,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/10 2:00,2014,7,10,2,28,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/10 3:00,2014,7,10,3,21,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/10 4:00,2014,7,10,4,40,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/10 5:00,2014,7,10,5,46,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/10 6:00,2014,7,10,6,54,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/10 7:00,2014,7,10,7,64,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/10 8:00,2014,7,10,8,50,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/10 9:00,2014,7,10,9,59,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/10 10:00,2014,7,10,10,69,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/10 11:00,2014,7,10,11,74,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/10 12:00,2014,7,10,12,67,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/10 13:00,2014,7,10,13,71,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/10 14:00,2014,7,10,14,85,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/10 15:00,2014,7,10,15,91,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/10 16:00,2014,7,10,16,100,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/10 17:00,2014,7,10,17,96,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/10 18:00,2014,7,10,18,133,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/10 19:00,2014,7,10,19,159,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/10 20:00,2014,7,10,20,155,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/10 21:00,2014,7,10,21,136,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/10 22:00,2014,7,10,22,133,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/10 23:00,2014,7,10,23,134,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/11 0:00,2014,7,11,0,115,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/11 1:00,2014,7,11,1,112,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/11 2:00,2014,7,11,2,94,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/11 3:00,2014,7,11,3,109,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/11 4:00,2014,7,11,4,77,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/11 5:00,2014,7,11,5,90,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/11 6:00,2014,7,11,6,75,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/11 7:00,2014,7,11,7,95,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/11 8:00,2014,7,11,8,115,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/11 9:00,2014,7,11,9,107,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/11 10:00,2014,7,11,10,113,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/11 11:00,2014,7,11,11,136,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/11 12:00,2014,7,11,12,115,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/11 13:00,2014,7,11,13,96,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/11 14:00,2014,7,11,14,79,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/11 15:00,2014,7,11,15,78,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/11 16:00,2014,7,11,16,76,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/11 17:00,2014,7,11,17,66,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/11 18:00,2014,7,11,18,107,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/11 19:00,2014,7,11,19,116,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/11 20:00,2014,7,11,20,48,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/11 21:00,2014,7,11,21,18,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/11 22:00,2014,7,11,22,37,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/11 23:00,2014,7,11,23,60,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/12 0:00,2014,7,12,0,57,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/12 1:00,2014,7,12,1,61,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/12 2:00,2014,7,12,2,58,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/12 3:00,2014,7,12,3,64,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/12 4:00,2014,7,12,4,60,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/12 5:00,2014,7,12,5,67,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/12 6:00,2014,7,12,6,83,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/12 7:00,2014,7,12,7,95,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/12 8:00,2014,7,12,8,92,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/12 9:00,2014,7,12,9,91,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/12 10:00,2014,7,12,10,91,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/12 11:00,2014,7,12,11,64,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/12 12:00,2014,7,12,12,69,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/12 13:00,2014,7,12,13,63,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/12 14:00,2014,7,12,14,87,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/12 15:00,2014,7,12,15,46,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/12 16:00,2014,7,12,16,44,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/12 17:00,2014,7,12,17,32,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/12 18:00,2014,7,12,18,36,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/12 19:00,2014,7,12,19,31,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/12 20:00,2014,7,12,20,23,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/12 21:00,2014,7,12,21,8,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/12 22:00,2014,7,12,22,5,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/12 23:00,2014,7,12,23,6,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/13 0:00,2014,7,13,0,6,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/13 1:00,2014,7,13,1,17,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/13 2:00,2014,7,13,2,18,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/13 3:00,2014,7,13,3,28,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/13 4:00,2014,7,13,4,33,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/13 5:00,2014,7,13,5,54,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/13 6:00,2014,7,13,6,36,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/13 7:00,2014,7,13,7,57,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/13 8:00,2014,7,13,8,42,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/13 9:00,2014,7,13,9,50,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/13 10:00,2014,7,13,10,37,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/13 11:00,2014,7,13,11,20,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/13 12:00,2014,7,13,12,38,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/13 13:00,2014,7,13,13,64,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/13 14:00,2014,7,13,14,42,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/13 15:00,2014,7,13,15,29,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/13 16:00,2014,7,13,16,31,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/13 17:00,2014,7,13,17,32,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/13 18:00,2014,7,13,18,36,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/13 19:00,2014,7,13,19,37,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/13 20:00,2014,7,13,20,47,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/13 21:00,2014,7,13,21,69,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/13 22:00,2014,7,13,22,72,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/13 23:00,2014,7,13,23,63,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/14 0:00,2014,7,14,0,64,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/14 1:00,2014,7,14,1,73,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/14 2:00,2014,7,14,2,71,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/14 3:00,2014,7,14,3,80,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/14 4:00,2014,7,14,4,76,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/14 5:00,2014,7,14,5,70,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/14 6:00,2014,7,14,6,81,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/14 7:00,2014,7,14,7,75,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/14 8:00,2014,7,14,8,68,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/14 9:00,2014,7,14,9,66,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/14 10:00,2014,7,14,10,76,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/14 11:00,2014,7,14,11,64,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/14 12:00,2014,7,14,12,67,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/14 13:00,2014,7,14,13,-999,电/m超1 Hr,Missing,
Shanghai,PM2.5,2014/7/14 14:00,2014,7,14,14,29,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/14 15:00,2014,7,14,15,29,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/14 16:00,2014,7,14,16,41,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/14 17:00,2014,7,14,17,38,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/14 18:00,2014,7,14,18,39,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/14 19:00,2014,7,14,19,33,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/14 20:00,2014,7,14,20,46,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/14 21:00,2014,7,14,21,31,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/14 22:00,2014,7,14,22,39,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/14 23:00,2014,7,14,23,9,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/15 0:00,2014,7,15,0,18,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/15 1:00,2014,7,15,1,8,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/15 2:00,2014,7,15,2,28,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/15 3:00,2014,7,15,3,18,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/15 4:00,2014,7,15,4,27,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/15 5:00,2014,7,15,5,21,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/15 6:00,2014,7,15,6,40,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/15 7:00,2014,7,15,7,9,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/15 8:00,2014,7,15,8,18,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/15 9:00,2014,7,15,9,30,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/15 10:00,2014,7,15,10,37,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/15 11:00,2014,7,15,11,29,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/15 12:00,2014,7,15,12,42,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/15 13:00,2014,7,15,13,14,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/15 14:00,2014,7,15,14,32,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/15 15:00,2014,7,15,15,19,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/15 16:00,2014,7,15,16,23,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/15 17:00,2014,7,15,17,24,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/15 18:00,2014,7,15,18,32,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/15 19:00,2014,7,15,19,46,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/15 20:00,2014,7,15,20,56,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/15 21:00,2014,7,15,21,63,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/15 22:00,2014,7,15,22,57,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/15 23:00,2014,7,15,23,54,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/16 0:00,2014,7,16,0,64,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/16 1:00,2014,7,16,1,56,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/16 2:00,2014,7,16,2,58,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/16 3:00,2014,7,16,3,58,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/16 4:00,2014,7,16,4,59,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/16 5:00,2014,7,16,5,61,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/16 6:00,2014,7,16,6,47,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/16 7:00,2014,7,16,7,50,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/16 8:00,2014,7,16,8,41,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/16 9:00,2014,7,16,9,19,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/16 10:00,2014,7,16,10,45,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/16 11:00,2014,7,16,11,45,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/16 12:00,2014,7,16,12,28,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/16 13:00,2014,7,16,13,23,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/16 14:00,2014,7,16,14,22,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/16 15:00,2014,7,16,15,23,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/16 16:00,2014,7,16,16,23,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/16 17:00,2014,7,16,17,34,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/16 18:00,2014,7,16,18,40,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/16 19:00,2014,7,16,19,46,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/16 20:00,2014,7,16,20,62,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/16 21:00,2014,7,16,21,59,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/16 22:00,2014,7,16,22,45,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/16 23:00,2014,7,16,23,32,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/17 0:00,2014,7,17,0,13,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/17 1:00,2014,7,17,1,9,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/17 2:00,2014,7,17,2,6,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/17 3:00,2014,7,17,3,6,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/17 4:00,2014,7,17,4,4,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/17 5:00,2014,7,17,5,3,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/17 6:00,2014,7,17,6,6,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/17 7:00,2014,7,17,7,10,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/17 8:00,2014,7,17,8,16,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/17 9:00,2014,7,17,9,19,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/17 10:00,2014,7,17,10,27,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/17 11:00,2014,7,17,11,20,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/17 12:00,2014,7,17,12,23,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/17 13:00,2014,7,17,13,25,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/17 14:00,2014,7,17,14,28,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/17 15:00,2014,7,17,15,27,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/17 16:00,2014,7,17,16,15,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/17 17:00,2014,7,17,17,23,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/17 18:00,2014,7,17,18,14,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/17 19:00,2014,7,17,19,17,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/17 20:00,2014,7,17,20,17,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/17 21:00,2014,7,17,21,6,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/17 22:00,2014,7,17,22,18,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/17 23:00,2014,7,17,23,13,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/18 0:00,2014,7,18,0,6,电/m超1 Hr,Valid,
Shanghai,PM2.5,2014/7/18 1:00,2014,7,18,1,-1,电/m超1 Hr,Valid,
