Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Shenyang,PM2.5,6/11/2015 22:00,2015,6,11,22,12,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/11/2015 23:00,2015,6,11,23,12,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/12/2015 0:00,2015,6,12,0,13,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/12/2015 1:00,2015,6,12,1,10,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/12/2015 2:00,2015,6,12,2,17,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/12/2015 3:00,2015,6,12,3,18,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/12/2015 4:00,2015,6,12,4,24,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/12/2015 5:00,2015,6,12,5,17,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/12/2015 6:00,2015,6,12,6,18,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/12/2015 7:00,2015,6,12,7,2,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/12/2015 8:00,2015,6,12,8,14,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/12/2015 9:00,2015,6,12,9,22,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/12/2015 10:00,2015,6,12,10,17,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/12/2015 11:00,2015,6,12,11,20,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/12/2015 12:00,2015,6,12,12,18,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/12/2015 13:00,2015,6,12,13,17,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/12/2015 14:00,2015,6,12,14,18,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/12/2015 15:00,2015,6,12,15,14,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/12/2015 16:00,2015,6,12,16,20,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/12/2015 17:00,2015,6,12,17,17,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/12/2015 18:00,2015,6,12,18,50,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/12/2015 19:00,2015,6,12,19,70,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/12/2015 20:00,2015,6,12,20,101,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/12/2015 21:00,2015,6,12,21,74,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/12/2015 22:00,2015,6,12,22,82,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/12/2015 23:00,2015,6,12,23,82,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/13/2015 0:00,2015,6,13,0,92,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/13/2015 1:00,2015,6,13,1,61,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/13/2015 2:00,2015,6,13,2,45,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/13/2015 3:00,2015,6,13,3,46,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/13/2015 4:00,2015,6,13,4,66,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/13/2015 5:00,2015,6,13,5,67,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/13/2015 6:00,2015,6,13,6,84,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/13/2015 7:00,2015,6,13,7,86,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/13/2015 8:00,2015,6,13,8,90,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/13/2015 9:00,2015,6,13,9,70,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/13/2015 10:00,2015,6,13,10,73,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/13/2015 11:00,2015,6,13,11,42,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/13/2015 12:00,2015,6,13,12,31,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/13/2015 13:00,2015,6,13,13,17,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/13/2015 14:00,2015,6,13,14,28,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/13/2015 15:00,2015,6,13,15,39,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/13/2015 16:00,2015,6,13,16,43,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/13/2015 17:00,2015,6,13,17,29,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/13/2015 18:00,2015,6,13,18,15,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/13/2015 19:00,2015,6,13,19,21,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/13/2015 20:00,2015,6,13,20,21,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/13/2015 21:00,2015,6,13,21,75,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/13/2015 22:00,2015,6,13,22,67,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/13/2015 23:00,2015,6,13,23,56,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/14/2015 0:00,2015,6,14,0,71,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/14/2015 1:00,2015,6,14,1,63,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/14/2015 2:00,2015,6,14,2,79,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/14/2015 3:00,2015,6,14,3,56,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/14/2015 4:00,2015,6,14,4,56,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/14/2015 5:00,2015,6,14,5,89,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/14/2015 6:00,2015,6,14,6,109,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/14/2015 7:00,2015,6,14,7,80,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/14/2015 8:00,2015,6,14,8,100,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/14/2015 9:00,2015,6,14,9,52,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/14/2015 10:00,2015,6,14,10,30,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/14/2015 11:00,2015,6,14,11,17,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/14/2015 12:00,2015,6,14,12,28,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/14/2015 13:00,2015,6,14,13,16,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/14/2015 14:00,2015,6,14,14,15,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/14/2015 15:00,2015,6,14,15,20,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/14/2015 16:00,2015,6,14,16,30,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/14/2015 17:00,2015,6,14,17,20,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/14/2015 18:00,2015,6,14,18,16,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/14/2015 19:00,2015,6,14,19,35,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/14/2015 20:00,2015,6,14,20,51,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/14/2015 21:00,2015,6,14,21,65,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/14/2015 22:00,2015,6,14,22,101,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/14/2015 23:00,2015,6,14,23,75,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/15/2015 0:00,2015,6,15,0,47,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/15/2015 1:00,2015,6,15,1,58,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/15/2015 2:00,2015,6,15,2,89,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/15/2015 3:00,2015,6,15,3,64,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/15/2015 4:00,2015,6,15,4,117,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/15/2015 5:00,2015,6,15,5,102,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/15/2015 6:00,2015,6,15,6,103,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/15/2015 7:00,2015,6,15,7,96,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/15/2015 8:00,2015,6,15,8,74,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/15/2015 9:00,2015,6,15,9,71,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/15/2015 10:00,2015,6,15,10,54,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/15/2015 11:00,2015,6,15,11,48,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/15/2015 12:00,2015,6,15,12,36,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/15/2015 13:00,2015,6,15,13,38,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/15/2015 14:00,2015,6,15,14,-999,电/m超1 Hr,Missing,
Shenyang,PM2.5,6/15/2015 15:00,2015,6,15,15,21,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/15/2015 16:00,2015,6,15,16,24,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/15/2015 17:00,2015,6,15,17,40,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/15/2015 18:00,2015,6,15,18,44,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/15/2015 19:00,2015,6,15,19,31,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/15/2015 20:00,2015,6,15,20,32,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/15/2015 21:00,2015,6,15,21,43,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/15/2015 22:00,2015,6,15,22,65,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/15/2015 23:00,2015,6,15,23,97,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/16/2015 0:00,2015,6,16,0,93,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/16/2015 1:00,2015,6,16,1,66,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/16/2015 2:00,2015,6,16,2,49,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/16/2015 3:00,2015,6,16,3,98,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/16/2015 4:00,2015,6,16,4,70,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/16/2015 5:00,2015,6,16,5,122,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/16/2015 6:00,2015,6,16,6,97,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/16/2015 7:00,2015,6,16,7,68,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/16/2015 8:00,2015,6,16,8,53,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/16/2015 9:00,2015,6,16,9,55,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/16/2015 10:00,2015,6,16,10,53,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/16/2015 11:00,2015,6,16,11,36,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/16/2015 12:00,2015,6,16,12,39,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/16/2015 13:00,2015,6,16,13,33,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/16/2015 14:00,2015,6,16,14,29,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/16/2015 15:00,2015,6,16,15,21,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/16/2015 16:00,2015,6,16,16,38,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/16/2015 17:00,2015,6,16,17,31,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/16/2015 18:00,2015,6,16,18,32,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/16/2015 19:00,2015,6,16,19,84,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/16/2015 20:00,2015,6,16,20,46,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/16/2015 21:00,2015,6,16,21,59,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/16/2015 22:00,2015,6,16,22,60,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/16/2015 23:00,2015,6,16,23,53,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/17/2015 0:00,2015,6,17,0,72,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/17/2015 1:00,2015,6,17,1,82,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/17/2015 2:00,2015,6,17,2,62,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/17/2015 3:00,2015,6,17,3,66,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/17/2015 4:00,2015,6,17,4,33,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/17/2015 5:00,2015,6,17,5,65,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/17/2015 6:00,2015,6,17,6,60,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/17/2015 7:00,2015,6,17,7,78,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/17/2015 8:00,2015,6,17,8,54,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/17/2015 9:00,2015,6,17,9,47,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/17/2015 10:00,2015,6,17,10,29,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/17/2015 11:00,2015,6,17,11,33,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/17/2015 12:00,2015,6,17,12,38,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/17/2015 13:00,2015,6,17,13,37,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/17/2015 14:00,2015,6,17,14,35,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/17/2015 15:00,2015,6,17,15,25,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/17/2015 16:00,2015,6,17,16,26,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/17/2015 17:00,2015,6,17,17,34,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/17/2015 18:00,2015,6,17,18,23,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/17/2015 19:00,2015,6,17,19,36,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/17/2015 20:00,2015,6,17,20,29,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/17/2015 21:00,2015,6,17,21,36,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/17/2015 22:00,2015,6,17,22,15,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/17/2015 23:00,2015,6,17,23,30,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/18/2015 0:00,2015,6,18,0,32,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/18/2015 1:00,2015,6,18,1,29,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/18/2015 2:00,2015,6,18,2,39,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/18/2015 3:00,2015,6,18,3,30,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/18/2015 4:00,2015,6,18,4,28,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/18/2015 5:00,2015,6,18,5,32,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/18/2015 6:00,2015,6,18,6,28,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/18/2015 7:00,2015,6,18,7,18,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/18/2015 8:00,2015,6,18,8,39,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/18/2015 9:00,2015,6,18,9,16,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/18/2015 10:00,2015,6,18,10,15,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/18/2015 11:00,2015,6,18,11,22,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/18/2015 12:00,2015,6,18,12,6,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/18/2015 13:00,2015,6,18,13,18,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/18/2015 14:00,2015,6,18,14,19,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/18/2015 15:00,2015,6,18,15,22,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/18/2015 16:00,2015,6,18,16,29,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/18/2015 17:00,2015,6,18,17,36,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/18/2015 18:00,2015,6,18,18,56,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/18/2015 19:00,2015,6,18,19,55,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/18/2015 20:00,2015,6,18,20,43,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/18/2015 21:00,2015,6,18,21,53,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/18/2015 22:00,2015,6,18,22,65,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/18/2015 23:00,2015,6,18,23,21,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/19/2015 0:00,2015,6,19,0,31,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/19/2015 1:00,2015,6,19,1,32,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/19/2015 2:00,2015,6,19,2,24,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/19/2015 3:00,2015,6,19,3,27,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/19/2015 4:00,2015,6,19,4,12,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/19/2015 5:00,2015,6,19,5,13,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/19/2015 6:00,2015,6,19,6,7,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/19/2015 7:00,2015,6,19,7,40,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/19/2015 8:00,2015,6,19,8,29,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/19/2015 9:00,2015,6,19,9,16,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/19/2015 10:00,2015,6,19,10,17,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/19/2015 11:00,2015,6,19,11,36,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/19/2015 12:00,2015,6,19,12,32,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/19/2015 13:00,2015,6,19,13,18,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/19/2015 14:00,2015,6,19,14,32,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/19/2015 15:00,2015,6,19,15,32,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/19/2015 16:00,2015,6,19,16,27,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/19/2015 17:00,2015,6,19,17,27,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/19/2015 18:00,2015,6,19,18,19,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/19/2015 19:00,2015,6,19,19,31,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/19/2015 20:00,2015,6,19,20,26,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/19/2015 21:00,2015,6,19,21,23,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/19/2015 22:00,2015,6,19,22,40,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/19/2015 23:00,2015,6,19,23,29,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/20/2015 0:00,2015,6,20,0,10,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/20/2015 1:00,2015,6,20,1,47,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/20/2015 2:00,2015,6,20,2,22,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/20/2015 3:00,2015,6,20,3,43,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/20/2015 4:00,2015,6,20,4,44,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/20/2015 5:00,2015,6,20,5,29,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/20/2015 6:00,2015,6,20,6,56,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/20/2015 7:00,2015,6,20,7,48,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/20/2015 8:00,2015,6,20,8,42,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/20/2015 9:00,2015,6,20,9,42,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/20/2015 10:00,2015,6,20,10,39,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/20/2015 11:00,2015,6,20,11,41,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/20/2015 12:00,2015,6,20,12,29,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/20/2015 13:00,2015,6,20,13,28,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/20/2015 14:00,2015,6,20,14,25,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/20/2015 15:00,2015,6,20,15,18,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/20/2015 16:00,2015,6,20,16,25,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/20/2015 17:00,2015,6,20,17,15,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/20/2015 18:00,2015,6,20,18,23,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/20/2015 19:00,2015,6,20,19,32,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/20/2015 20:00,2015,6,20,20,44,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/20/2015 21:00,2015,6,20,21,65,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/20/2015 22:00,2015,6,20,22,51,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/20/2015 23:00,2015,6,20,23,34,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/21/2015 0:00,2015,6,21,0,45,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/21/2015 1:00,2015,6,21,1,62,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/21/2015 2:00,2015,6,21,2,90,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/21/2015 3:00,2015,6,21,3,94,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/21/2015 4:00,2015,6,21,4,75,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/21/2015 5:00,2015,6,21,5,98,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/21/2015 6:00,2015,6,21,6,92,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/21/2015 7:00,2015,6,21,7,97,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/21/2015 8:00,2015,6,21,8,79,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/21/2015 9:00,2015,6,21,9,62,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/21/2015 10:00,2015,6,21,10,51,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/21/2015 11:00,2015,6,21,11,39,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/21/2015 12:00,2015,6,21,12,44,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/21/2015 13:00,2015,6,21,13,51,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/21/2015 14:00,2015,6,21,14,31,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/21/2015 15:00,2015,6,21,15,25,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/21/2015 16:00,2015,6,21,16,16,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/21/2015 17:00,2015,6,21,17,33,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/21/2015 18:00,2015,6,21,18,46,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/21/2015 19:00,2015,6,21,19,32,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/21/2015 20:00,2015,6,21,20,52,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/21/2015 21:00,2015,6,21,21,68,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/21/2015 22:00,2015,6,21,22,78,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/21/2015 23:00,2015,6,21,23,101,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/22/2015 0:00,2015,6,22,0,84,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/22/2015 1:00,2015,6,22,1,67,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/22/2015 2:00,2015,6,22,2,57,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/22/2015 3:00,2015,6,22,3,94,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/22/2015 4:00,2015,6,22,4,155,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/22/2015 5:00,2015,6,22,5,81,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/22/2015 6:00,2015,6,22,6,68,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/22/2015 7:00,2015,6,22,7,66,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/22/2015 8:00,2015,6,22,8,36,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/22/2015 9:00,2015,6,22,9,41,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/22/2015 10:00,2015,6,22,10,30,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/22/2015 11:00,2015,6,22,11,23,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/22/2015 12:00,2015,6,22,12,27,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/22/2015 13:00,2015,6,22,13,18,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/22/2015 14:00,2015,6,22,14,16,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/22/2015 15:00,2015,6,22,15,21,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/22/2015 16:00,2015,6,22,16,31,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/22/2015 17:00,2015,6,22,17,29,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/22/2015 18:00,2015,6,22,18,34,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/22/2015 19:00,2015,6,22,19,44,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/22/2015 20:00,2015,6,22,20,40,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/22/2015 21:00,2015,6,22,21,47,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/22/2015 22:00,2015,6,22,22,25,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/22/2015 23:00,2015,6,22,23,21,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/23/2015 0:00,2015,6,23,0,6,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/23/2015 1:00,2015,6,23,1,13,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/23/2015 2:00,2015,6,23,2,45,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/23/2015 3:00,2015,6,23,3,34,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/23/2015 4:00,2015,6,23,4,37,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/23/2015 5:00,2015,6,23,5,43,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/23/2015 6:00,2015,6,23,6,23,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/23/2015 7:00,2015,6,23,7,38,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/23/2015 8:00,2015,6,23,8,24,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/23/2015 9:00,2015,6,23,9,19,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/23/2015 10:00,2015,6,23,10,21,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/23/2015 11:00,2015,6,23,11,22,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/23/2015 12:00,2015,6,23,12,29,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/23/2015 13:00,2015,6,23,13,23,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/23/2015 14:00,2015,6,23,14,26,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/23/2015 15:00,2015,6,23,15,31,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/23/2015 16:00,2015,6,23,16,37,电/m超1 Hr,Valid,
Shenyang,PM2.5,6/23/2015 17:00,2015,6,23,17,43,电/m超1 Hr,Valid,
